person,personLabel,work,workLabel
http://www.wikidata.org/entity/Q652232,Ciacco,http://www.wikidata.org/entity/Q40185,The Divine Comedy
http://www.wikidata.org/entity/Q660377,Jonathan Harker,http://www.wikidata.org/entity/Q41542,Dracula
http://www.wikidata.org/entity/Q661491,Esméralda,http://www.wikidata.org/entity/Q191380,The Hunchback of Notre Dame
http://www.wikidata.org/entity/Q662663,Yugo Amaryl,http://www.wikidata.org/entity/Q1564644,Foundation series
http://www.wikidata.org/entity/Q669485,Sweeney Todd,http://www.wikidata.org/entity/Q7767037,The String of Pearls
http://www.wikidata.org/entity/Q682414,Accelerator,http://www.wikidata.org/entity/Q277021,A Certain Magical Index
http://www.wikidata.org/entity/Q682414,Accelerator,http://www.wikidata.org/entity/Q281402,A Certain Scientific Railgun
http://www.wikidata.org/entity/Q682676,Sisters,http://www.wikidata.org/entity/Q277021,A Certain Magical Index
http://www.wikidata.org/entity/Q713635,Han De,http://www.wikidata.org/entity/Q70806,Romance of the Three Kingdoms
http://www.wikidata.org/entity/Q717588,Thor,http://www.wikidata.org/entity/Q1215903,The Incredible Hulk Returns
http://www.wikidata.org/entity/Q719748,Grinch,http://www.wikidata.org/entity/Q446612,How the Grinch Stole Christmas!
http://www.wikidata.org/entity/Q732939,Quincey Morris,http://www.wikidata.org/entity/Q41542,Dracula
http://www.wikidata.org/entity/Q747753,Kamen Rider Kabuto,http://www.wikidata.org/entity/Q577752,Kamen Rider Series
http://www.wikidata.org/entity/Q751417,Big Brother,http://www.wikidata.org/entity/Q208460,Nineteen Eighty-Four
http://www.wikidata.org/entity/Q765498,Jake Chambers,http://www.wikidata.org/entity/Q280898,The Dark Tower
http://www.wikidata.org/entity/Q783947,Humpty Dumpty,http://www.wikidata.org/entity/Q92640,Alice's Adventures in Wonderland
http://www.wikidata.org/entity/Q786846,Kurt Wallander,http://www.wikidata.org/entity/Q1041885,Wallander
http://www.wikidata.org/entity/Q786846,Kurt Wallander,http://www.wikidata.org/entity/Q1784319,Wallander
http://www.wikidata.org/entity/Q786846,Kurt Wallander,http://www.wikidata.org/entity/Q21996819,Wallander
http://www.wikidata.org/entity/Q786846,Kurt Wallander,http://www.wikidata.org/entity/Q21997237,Wallander novels
http://www.wikidata.org/entity/Q794928,Q794928,http://www.wikidata.org/entity/Q8272,Epic of Gilgamesh
http://www.wikidata.org/entity/Q833933,HAL 9000,http://www.wikidata.org/entity/Q212718,2061: Odyssey Three
http://www.wikidata.org/entity/Q833933,HAL 9000,http://www.wikidata.org/entity/Q835341,2001: A Space Odyssey
http://www.wikidata.org/entity/Q833933,HAL 9000,http://www.wikidata.org/entity/Q1751752,2010: Odyssey Two
http://www.wikidata.org/entity/Q843231,Yan Ming,http://www.wikidata.org/entity/Q70806,Romance of the Three Kingdoms
http://www.wikidata.org/entity/Q858526,Meng Tan,http://www.wikidata.org/entity/Q70806,Romance of the Three Kingdoms
http://www.wikidata.org/entity/Q859223,E'huan,http://www.wikidata.org/entity/Q70806,Romance of the Three Kingdoms
http://www.wikidata.org/entity/Q864788,Kamen Rider Decade,http://www.wikidata.org/entity/Q577752,Kamen Rider Series
http://www.wikidata.org/entity/Q868887,Matthew Scudder,http://www.wikidata.org/entity/Q11060926,A Walk Among the Tombstones
http://www.wikidata.org/entity/Q901072,R. Daneel Olivaw,http://www.wikidata.org/entity/Q482085,The Caves of Steel
http://www.wikidata.org/entity/Q913841,Bridget Jones,http://www.wikidata.org/entity/Q2387225,Bridget Jones's Diary
http://www.wikidata.org/entity/Q942938,Dexter Morgan,http://www.wikidata.org/entity/Q23577,Dexter
http://www.wikidata.org/entity/Q944201,Alonso Quijano,http://www.wikidata.org/entity/Q480,Don Quixote
http://www.wikidata.org/entity/Q957033,Sunny Baudelaire,http://www.wikidata.org/entity/Q213841,A Series of Unfortunate Events
http://www.wikidata.org/entity/Q971805,Klaus Baudelaire,http://www.wikidata.org/entity/Q213841,A Series of Unfortunate Events
http://www.wikidata.org/entity/Q1036654,Wu Anguo,http://www.wikidata.org/entity/Q70806,Romance of the Three Kingdoms
http://www.wikidata.org/entity/Q1041556,Xiahou Jie,http://www.wikidata.org/entity/Q70806,Romance of the Three Kingdoms
http://www.wikidata.org/entity/Q1043993,Fang Yue,http://www.wikidata.org/entity/Q70806,Romance of the Three Kingdoms
http://www.wikidata.org/entity/Q1049233,Kamen Rider Kuuga,http://www.wikidata.org/entity/Q577752,Kamen Rider Series
http://www.wikidata.org/entity/Q1059919,Jason Bourne,http://www.wikidata.org/entity/Q105624,The Bourne Identity
http://www.wikidata.org/entity/Q1059919,Jason Bourne,http://www.wikidata.org/entity/Q107226,The Bourne Ultimatum
http://www.wikidata.org/entity/Q1059919,Jason Bourne,http://www.wikidata.org/entity/Q156608,The Bourne Supremacy
http://www.wikidata.org/entity/Q1059919,Jason Bourne,http://www.wikidata.org/entity/Q494048,The Bourne Legacy
http://www.wikidata.org/entity/Q1059919,Jason Bourne,http://www.wikidata.org/entity/Q19481099,Jason Bourne
http://www.wikidata.org/entity/Q1136314,Q1136314,http://www.wikidata.org/entity/Q840516,The Vampire Chronicles
http://www.wikidata.org/entity/Q1143926,Q1143926,http://www.wikidata.org/entity/Q1335337,"Perceval, the Story of the Grail"
http://www.wikidata.org/entity/Q1165248,Q1165248,http://www.wikidata.org/entity/Q264901,Anne of Green Gables
http://www.wikidata.org/entity/Q1165248,Q1165248,http://www.wikidata.org/entity/Q565911,Anne of Green Gables
http://www.wikidata.org/entity/Q22681149,George Zuckert,http://www.wikidata.org/entity/Q321423,Law & Order
http://www.wikidata.org/entity/Q22681163,Carla Bowman,http://www.wikidata.org/entity/Q321423,Law & Order
http://www.wikidata.org/entity/Q22681232,Janine Pate,http://www.wikidata.org/entity/Q321423,Law & Order
http://www.wikidata.org/entity/Q22695835,Adele Diamond,http://www.wikidata.org/entity/Q321423,Law & Order
http://www.wikidata.org/entity/Q22695866,Elizabeth Mizener,http://www.wikidata.org/entity/Q321423,Law & Order
http://www.wikidata.org/entity/Q22695866,Elizabeth Mizener,http://www.wikidata.org/entity/Q1077429,Law & Order
http://www.wikidata.org/entity/Q22695901,Norman Rothenberg,http://www.wikidata.org/entity/Q321423,Law & Order
http://www.wikidata.org/entity/Q22695901,Norman Rothenberg,http://www.wikidata.org/entity/Q1077429,Law & Order
http://www.wikidata.org/entity/Q22695911,Pamela Jensen,http://www.wikidata.org/entity/Q321423,Law & Order
http://www.wikidata.org/entity/Q22704338,Elayne Link,http://www.wikidata.org/entity/Q321423,Law & Order
http://www.wikidata.org/entity/Q22704578,Shawn McNamara,http://www.wikidata.org/entity/Q321423,Law & Order
http://www.wikidata.org/entity/Q22704580,Wayne Humphrey,http://www.wikidata.org/entity/Q321423,Law & Order
http://www.wikidata.org/entity/Q22704600,Helen Brolin,http://www.wikidata.org/entity/Q321423,Law & Order
http://www.wikidata.org/entity/Q22704783,Lester Hastings,http://www.wikidata.org/entity/Q321423,Law & Order
http://www.wikidata.org/entity/Q22753109,Michele Selig ,http://www.wikidata.org/entity/Q321423,Law & Order
http://www.wikidata.org/entity/Q22759773,Mildred Kaskel ,http://www.wikidata.org/entity/Q321423,Law & Order
http://www.wikidata.org/entity/Q22808069,Max Hellman,http://www.wikidata.org/entity/Q321423,Law & Order
http://www.wikidata.org/entity/Q22808107,Marya Levinson,http://www.wikidata.org/entity/Q321423,Law & Order
http://www.wikidata.org/entity/Q22810657,Michael Dobson,http://www.wikidata.org/entity/Q321423,Law & Order
http://www.wikidata.org/entity/Q22810666,Jessica Dobson,http://www.wikidata.org/entity/Q321423,Law & Order
http://www.wikidata.org/entity/Q22810667,Elizabeth Yee,http://www.wikidata.org/entity/Q321423,Law & Order
http://www.wikidata.org/entity/Q22811249,Donald Van Buren,http://www.wikidata.org/entity/Q321423,Law & Order
http://www.wikidata.org/entity/Q22811316,Deirdre Powell,http://www.wikidata.org/entity/Q321423,Law & Order
http://www.wikidata.org/entity/Q22815270,Marks,http://www.wikidata.org/entity/Q321423,Law & Order
http://www.wikidata.org/entity/Q22815289, Stan Shatenstein ,http://www.wikidata.org/entity/Q321423,Law & Order
http://www.wikidata.org/entity/Q22815430,Charles Garnett ,http://www.wikidata.org/entity/Q321423,Law & Order
http://www.wikidata.org/entity/Q22826094,Gia,http://www.wikidata.org/entity/Q321423,Law & Order
http://www.wikidata.org/entity/Q22829110,Aldo Iannello,http://www.wikidata.org/entity/Q321423,Law & Order
http://www.wikidata.org/entity/Q22829185,Marc Kramer,http://www.wikidata.org/entity/Q321423,Law & Order
http://www.wikidata.org/entity/Q22906680,Makoto Naegi,http://www.wikidata.org/entity/Q1035512,Danganronpa: Trigger Happy Havoc
http://www.wikidata.org/entity/Q22906680,Makoto Naegi,http://www.wikidata.org/entity/Q21650765,Danganronpa 3: The End of Kibōgamine Gakuen
http://www.wikidata.org/entity/Q22915235,Marge Larson,http://www.wikidata.org/entity/Q321423,Law & Order
http://www.wikidata.org/entity/Q22916071,Paul Kaylin,http://www.wikidata.org/entity/Q321423,Law & Order
http://www.wikidata.org/entity/Q22918899,Ida Boucher,http://www.wikidata.org/entity/Q321423,Law & Order
http://www.wikidata.org/entity/Q22918940,Charles Powell,http://www.wikidata.org/entity/Q321423,Law & Order
http://www.wikidata.org/entity/Q22920042,Karyn Sasabe,http://www.wikidata.org/entity/Q321423,Law & Order
http://www.wikidata.org/entity/Q22920073,Colin Fraser,http://www.wikidata.org/entity/Q321423,Law & Order
http://www.wikidata.org/entity/Q22920202,Andrew Maynard,http://www.wikidata.org/entity/Q321423,Law & Order
http://www.wikidata.org/entity/Q22920393, Lawrence McNeil ,http://www.wikidata.org/entity/Q321423,Law & Order
http://www.wikidata.org/entity/Q22926844,Deborah Curtis,http://www.wikidata.org/entity/Q321423,Law & Order
http://www.wikidata.org/entity/Q22931288,James Linde,http://www.wikidata.org/entity/Q321423,Law & Order
http://www.wikidata.org/entity/Q22935233,Brian Egan,http://www.wikidata.org/entity/Q321423,Law & Order
http://www.wikidata.org/entity/Q22935233,Brian Egan,http://www.wikidata.org/entity/Q1247158,Homicide: Life on the Street
http://www.wikidata.org/entity/Q22935353,Kendall Egan,http://www.wikidata.org/entity/Q321423,Law & Order
http://www.wikidata.org/entity/Q22935353,Kendall Egan,http://www.wikidata.org/entity/Q1247158,Homicide: Life on the Street
http://www.wikidata.org/entity/Q22942677,Margot Bell,http://www.wikidata.org/entity/Q321423,Law & Order
http://www.wikidata.org/entity/Q22943372,Peter Behrens,http://www.wikidata.org/entity/Q321423,Law & Order
http://www.wikidata.org/entity/Q22943372,Peter Behrens,http://www.wikidata.org/entity/Q1055728,Law & Order: Criminal Intent
http://www.wikidata.org/entity/Q3814538,Kenai,http://www.wikidata.org/entity/Q215365,Brother Bear
http://www.wikidata.org/entity/Q4235893,Cat Basilio,http://www.wikidata.org/entity/Q1972808,"The Golden Key, or the Adventures of Buratino"
http://www.wikidata.org/entity/Q4235896,Q4235896,http://www.wikidata.org/entity/Q3999206,Three from Buttermilk Village
http://www.wikidata.org/entity/Q4235896,Q4235896,http://www.wikidata.org/entity/Q4191892,Q4191892
http://www.wikidata.org/entity/Q4235896,Q4235896,http://www.wikidata.org/entity/Q4212459,Q4212459
http://www.wikidata.org/entity/Q4235896,Q4235896,http://www.wikidata.org/entity/Q16647440,"Uncle Fedya, His Dog, and His Cat"
http://www.wikidata.org/entity/Q4235896,Q4235896,http://www.wikidata.org/entity/Q16647443,Q16647443
http://www.wikidata.org/entity/Q4911513,Bill the Cat,http://www.wikidata.org/entity/Q4573375,Bloom County
http://www.wikidata.org/entity/Q10322901,Mrs. Norris,http://www.wikidata.org/entity/Q8337,Harry Potter
http://www.wikidata.org/entity/Q10777021,Owlbear,http://www.wikidata.org/entity/Q1375,Dungeons & Dragons
http://www.wikidata.org/entity/Q10990037,Sylvester,http://www.wikidata.org/entity/Q622435,Looney Tunes
http://www.wikidata.org/entity/Q16626690,Baloo,http://www.wikidata.org/entity/Q199839,The Jungle Book
http://www.wikidata.org/entity/Q18331964,Hercule,http://www.wikidata.org/entity/Q11120862,Spiff and Hercules
http://www.wikidata.org/entity/Q19479104,Oggy,http://www.wikidata.org/entity/Q216843,Oggy and the Cockroaches
http://www.wikidata.org/entity/Q19479340,Jack,http://www.wikidata.org/entity/Q216843,Oggy and the Cockroaches
http://www.wikidata.org/entity/Q20726135,Lucifer,http://www.wikidata.org/entity/Q191753,Cinderella
http://www.wikidata.org/entity/Q20822931,Felicia,http://www.wikidata.org/entity/Q334132,The Great Mouse Detective
http://www.wikidata.org/entity/Q27180900,Girl Squirrel,http://www.wikidata.org/entity/Q204662,The Sword in the Stone
http://www.wikidata.org/entity/Q27301017,Koro,http://www.wikidata.org/entity/Q19481039,Caminandes
http://www.wikidata.org/entity/Q27825830,The Bear,http://www.wikidata.org/entity/Q40302,The Fox and the Hound
http://www.wikidata.org/entity/Q27892627,Bucky the Squirrel,http://www.wikidata.org/entity/Q223163,The Emperor's New Groove
http://www.wikidata.org/entity/Q27928907,Koda,http://www.wikidata.org/entity/Q215365,Brother Bear
http://www.wikidata.org/entity/Q27940920,Koda's mother,http://www.wikidata.org/entity/Q215365,Brother Bear
http://www.wikidata.org/entity/Q27942585,Tug,http://www.wikidata.org/entity/Q215365,Brother Bear
http://www.wikidata.org/entity/Q28531245,Granny Squirrel,http://www.wikidata.org/entity/Q204662,The Sword in the Stone
http://www.wikidata.org/entity/Q28752780,Br'er Bear,http://www.wikidata.org/entity/Q1345920,Song of the South
http://www.wikidata.org/entity/Q28940396,Misty,http://www.wikidata.org/entity/Q223163,The Emperor's New Groove
http://www.wikidata.org/entity/Q28973712,Old Lady Bear,http://www.wikidata.org/entity/Q215365,Brother Bear
http://www.wikidata.org/entity/Q28973713,Male Lover Bear,http://www.wikidata.org/entity/Q215365,Brother Bear
http://www.wikidata.org/entity/Q28973714,Female Lover Bear,http://www.wikidata.org/entity/Q215365,Brother Bear
http://www.wikidata.org/entity/Q28973715,Foreign (Croatian) Bear,http://www.wikidata.org/entity/Q215365,Brother Bear
http://www.wikidata.org/entity/Q29052405,Bongo,http://www.wikidata.org/entity/Q2910056,Bongo
http://www.wikidata.org/entity/Q29052410,Lulubelle,http://www.wikidata.org/entity/Q2910056,Bongo
http://www.wikidata.org/entity/Q29065818,The llama,http://www.wikidata.org/entity/Q3215234,Lake Titicaca
http://www.wikidata.org/entity/Q29085033,Lumpjaw,http://www.wikidata.org/entity/Q2910056,Bongo
http://www.wikidata.org/entity/Q29885970,Chipmunk,http://www.wikidata.org/entity/Q43051,Bambi
http://www.wikidata.org/entity/Q20252385,Mäkilä,http://www.wikidata.org/entity/Q1788243,The Unknown Soldier
http://www.wikidata.org/entity/Q20252385,Mäkilä,http://www.wikidata.org/entity/Q11894198,Sotaromaani
http://www.wikidata.org/entity/Q20252389,Määttä,http://www.wikidata.org/entity/Q1788243,The Unknown Soldier
http://www.wikidata.org/entity/Q20252389,Määttä,http://www.wikidata.org/entity/Q11894198,Sotaromaani
http://www.wikidata.org/entity/Q20254017,Q20254017,http://www.wikidata.org/entity/Q132288,Salatut elämät
http://www.wikidata.org/entity/Q20280401,Q20280401,http://www.wikidata.org/entity/Q2078564,Guards! Guards!
http://www.wikidata.org/entity/Q20280401,Q20280401,http://www.wikidata.org/entity/Q3257270,Discworld books
http://www.wikidata.org/entity/Q20426404,Boruto Uzumaki,http://www.wikidata.org/entity/Q642,Naruto
http://www.wikidata.org/entity/Q20426404,Boruto Uzumaki,http://www.wikidata.org/entity/Q25922646,Boruto: Naruto Next Generations
http://www.wikidata.org/entity/Q20426775,Sarada Uchiha,http://www.wikidata.org/entity/Q642,Naruto
http://www.wikidata.org/entity/Q20426775,Sarada Uchiha,http://www.wikidata.org/entity/Q25922646,Boruto: Naruto Next Generations
http://www.wikidata.org/entity/Q20434992,Naomi Dorrit,http://www.wikidata.org/entity/Q23567,Lost
http://www.wikidata.org/entity/Q20493236,Q20493236,http://www.wikidata.org/entity/Q83401,Heroes
http://www.wikidata.org/entity/Q20581088,Q20581088,http://www.wikidata.org/entity/Q188538,The Master and Margarita
http://www.wikidata.org/entity/Q20639760,Larry Sanders,http://www.wikidata.org/entity/Q1248938,The Larry Sanders Show
http://www.wikidata.org/entity/Q20643105,Mathias Sandorf,http://www.wikidata.org/entity/Q645024,Mathias Sandorf
http://www.wikidata.org/entity/Q20643105,Mathias Sandorf,http://www.wikidata.org/entity/Q3298599,Mathias Sandorf
http://www.wikidata.org/entity/Q20649568,Jamal Malik,http://www.wikidata.org/entity/Q125076,Slumdog Millionaire
http://www.wikidata.org/entity/Q20666453,Conseil,http://www.wikidata.org/entity/Q64110,"20,000 Leagues Under the Sea"
http://www.wikidata.org/entity/Q20666453,Conseil,http://www.wikidata.org/entity/Q183565,Twenty Thousand Leagues Under the Sea
http://www.wikidata.org/entity/Q20669560,Q20669560,http://www.wikidata.org/entity/Q130585,Supernatural
http://www.wikidata.org/entity/Q20682001,Dr. R. Quincy,http://www.wikidata.org/entity/Q1247732,Quincy
http://www.wikidata.org/entity/Q20724361,Dolly Branican,http://www.wikidata.org/entity/Q1939346,Mistress Branican
http://www.wikidata.org/entity/Q20730767,Stamford,http://www.wikidata.org/entity/Q223131,A Study in Scarlet
http://www.wikidata.org/entity/Q20730814,Enoch J. Drebber,http://www.wikidata.org/entity/Q223131,A Study in Scarlet
http://www.wikidata.org/entity/Q20735239,Peggy Bundy,http://www.wikidata.org/entity/Q208647,Married... with Children
http://www.wikidata.org/entity/Q20749443,Captain B. McCrea,http://www.wikidata.org/entity/Q104905,WALL•E
http://www.wikidata.org/entity/Q20749444,Shelby Forthright,http://www.wikidata.org/entity/Q104905,WALL•E
http://www.wikidata.org/entity/Q20807826,John Hatteras,http://www.wikidata.org/entity/Q319149,The Adventures of Captain Hatteras
http://www.wikidata.org/entity/Q20807843,Thomas Roch,http://www.wikidata.org/entity/Q221765,Facing the Flag
http://www.wikidata.org/entity/Q20819135,Bónapárt Ó Cúnasa,http://www.wikidata.org/entity/Q3776389,An Béal Bocht
http://www.wikidata.org/entity/Q20821035,Victoria,http://www.wikidata.org/entity/Q18786433,Victoria
http://www.wikidata.org/entity/Q20823077,Sylva Varescu,http://www.wikidata.org/entity/Q547258,The Gipsy Princess
http://www.wikidata.org/entity/Q20826313,Edwin Ronald,http://www.wikidata.org/entity/Q547258,The Gipsy Princess
http://www.wikidata.org/entity/Q20826316,Leopold Maria,http://www.wikidata.org/entity/Q547258,The Gipsy Princess
http://www.wikidata.org/entity/Q20826317,Anhilte,http://www.wikidata.org/entity/Q547258,The Gipsy Princess
http://www.wikidata.org/entity/Q20826325,Boni Káncsiánu,http://www.wikidata.org/entity/Q547258,The Gipsy Princess
http://www.wikidata.org/entity/Q20826327,Stasi,http://www.wikidata.org/entity/Q547258,The Gipsy Princess
http://www.wikidata.org/entity/Q20826334,Feri von Kerekes,http://www.wikidata.org/entity/Q547258,The Gipsy Princess
http://www.wikidata.org/entity/Q20826335,von Rohnsdorff,http://www.wikidata.org/entity/Q547258,The Gipsy Princess
http://www.wikidata.org/entity/Q20850416,Q20850416,http://www.wikidata.org/entity/Q2515,Kick-Ass
http://www.wikidata.org/entity/Q20858466,Father Ted Crilly,http://www.wikidata.org/entity/Q1366945,Father Ted
http://www.wikidata.org/entity/Q20872966,Q20872966,http://www.wikidata.org/entity/Q216655,Metal Gear
http://www.wikidata.org/entity/Q20873825,Q20873825,http://www.wikidata.org/entity/Q482494,Steins;Gate
http://www.wikidata.org/entity/Q20876133,Stella Gibson,http://www.wikidata.org/entity/Q7733188,The Fall
http://www.wikidata.org/entity/Q20880572,Brother Mouzone,http://www.wikidata.org/entity/Q478360,The Wire
http://www.wikidata.org/entity/Q20886666,Q20886666,http://www.wikidata.org/entity/Q482494,Steins;Gate
http://www.wikidata.org/entity/Q20890036,Owen Grady,http://www.wikidata.org/entity/Q3512046,Jurassic World
http://www.wikidata.org/entity/Q20917514,King Jerrod,http://www.wikidata.org/entity/Q241163,Mortal Kombat
http://www.wikidata.org/entity/Q20919488,Francis Cromarty,http://www.wikidata.org/entity/Q1219561,Around the World in Eighty Days
http://www.wikidata.org/entity/Q20919489,Fix,http://www.wikidata.org/entity/Q1219561,Around the World in Eighty Days
http://www.wikidata.org/entity/Q20919496,Nell,http://www.wikidata.org/entity/Q143707,The Child of the Cavern
http://www.wikidata.org/entity/Q20919501,Andrew Speedy,http://www.wikidata.org/entity/Q1219561,Around the World in Eighty Days
http://www.wikidata.org/entity/Q20919506,Wang,http://www.wikidata.org/entity/Q1214433,Tribulations of a Chinaman in China
http://www.wikidata.org/entity/Q20931979,De Witte van Zichem,http://www.wikidata.org/entity/Q2776744,De Witte
http://www.wikidata.org/entity/Q20972706,Chicó,http://www.wikidata.org/entity/Q3282983,O Auto da Compadecida
http://www.wikidata.org/entity/Q20979384,Jemma Simmons,http://www.wikidata.org/entity/Q537911,Agents of S.H.I.E.L.D.
http://www.wikidata.org/entity/Q20987196,Francisco d'Anconia,http://www.wikidata.org/entity/Q374098,Atlas Shrugged
http://www.wikidata.org/entity/Q21000361,Q21000361,http://www.wikidata.org/entity/Q70827,Water Margin
http://www.wikidata.org/entity/Q21000364,Q21000364,http://www.wikidata.org/entity/Q70827,Water Margin
http://www.wikidata.org/entity/Q21000373,Q21000373,http://www.wikidata.org/entity/Q70827,Water Margin
http://www.wikidata.org/entity/Q21008378,Pierre Aronnax,http://www.wikidata.org/entity/Q64110,"20,000 Leagues Under the Sea"
http://www.wikidata.org/entity/Q21008378,Pierre Aronnax,http://www.wikidata.org/entity/Q183565,Twenty Thousand Leagues Under the Sea
http://www.wikidata.org/entity/Q21013659,Professor Otto Lidenbrock,http://www.wikidata.org/entity/Q219457,A Journey to the Center of the Earth
http://www.wikidata.org/entity/Q16385202,Butchie,http://www.wikidata.org/entity/Q478360,The Wire
http://www.wikidata.org/entity/Q16385218,Tommy Carcetti,http://www.wikidata.org/entity/Q478360,The Wire
http://www.wikidata.org/entity/Q16386531,Kenard,http://www.wikidata.org/entity/Q478360,The Wire
http://www.wikidata.org/entity/Q16386990,Monk Metcalf,http://www.wikidata.org/entity/Q478360,The Wire
http://www.wikidata.org/entity/Q16387173,Meg Murry,http://www.wikidata.org/entity/Q278040,A Wrinkle in Time
http://www.wikidata.org/entity/Q16387173,Meg Murry,http://www.wikidata.org/entity/Q2268391,A Wrinkle in Time
http://www.wikidata.org/entity/Q16387173,Meg Murry,http://www.wikidata.org/entity/Q24301388,A Wrinkle in Time
http://www.wikidata.org/entity/Q16390834,Kai,http://www.wikidata.org/entity/Q241163,Mortal Kombat
http://www.wikidata.org/entity/Q16451200,Taras Bulba,http://www.wikidata.org/entity/Q1250822,Taras Bulba
http://www.wikidata.org/entity/Q16452153,Buford 'Mad Dog' Tannen,http://www.wikidata.org/entity/Q230552,Back to the Future Part III
http://www.wikidata.org/entity/Q16495011,Q16495011,http://www.wikidata.org/entity/Q938975,Monica's Gang
http://www.wikidata.org/entity/Q16495011,Q16495011,http://www.wikidata.org/entity/Q6900099,Monica Teen
http://www.wikidata.org/entity/Q16528499,Q16528499,http://www.wikidata.org/entity/Q1381883,Plus belle la vie
http://www.wikidata.org/entity/Q16530367,Andy Barrett,http://www.wikidata.org/entity/Q1324189,Home and Away
http://www.wikidata.org/entity/Q16532764,Q16532764,http://www.wikidata.org/entity/Q863438,The Valley of Fear
http://www.wikidata.org/entity/Q16532764,Q16532764,http://www.wikidata.org/entity/Q2421489,The Adventure of the Mazarin Stone
http://www.wikidata.org/entity/Q16532764,Q16532764,http://www.wikidata.org/entity/Q3481943,Sherlock Holmes
http://www.wikidata.org/entity/Q16534965,Q16534965,http://www.wikidata.org/entity/Q82729,The Bold and the Beautiful
http://www.wikidata.org/entity/Q16545067,Q16545067,http://www.wikidata.org/entity/Q25128,Storm of Love
http://www.wikidata.org/entity/Q16548648,Q16548648,http://www.wikidata.org/entity/Q1971066,CentoVetrine
http://www.wikidata.org/entity/Q16548826,Q16548826,http://www.wikidata.org/entity/Q1324189,Home and Away
http://www.wikidata.org/entity/Q16556036,Denny Miller,http://www.wikidata.org/entity/Q1324189,Home and Away
http://www.wikidata.org/entity/Q16556528,Dexter Hartman,http://www.wikidata.org/entity/Q607514,EastEnders
http://www.wikidata.org/entity/Q16557707,Q16557707,http://www.wikidata.org/entity/Q25128,Storm of Love
http://www.wikidata.org/entity/Q16561450,Q16561450,http://www.wikidata.org/entity/Q25128,Storm of Love
http://www.wikidata.org/entity/Q16562850,Q16562850,http://www.wikidata.org/entity/Q482494,Steins;Gate
http://www.wikidata.org/entity/Q16565469,Evelyn MacGuire,http://www.wikidata.org/entity/Q1324189,Home and Away
http://www.wikidata.org/entity/Q16565830,Q16565830,http://www.wikidata.org/entity/Q25128,Storm of Love
http://www.wikidata.org/entity/Q16566983,Q16566983,http://www.wikidata.org/entity/Q157387,Prince of Persia
http://www.wikidata.org/entity/Q16567036,James Shea,http://www.wikidata.org/entity/Q3225260,Godfather trilogy
http://www.wikidata.org/entity/Q16567267,Q16567267,http://www.wikidata.org/entity/Q216655,Metal Gear
http://www.wikidata.org/entity/Q16568116,Q16568116,http://www.wikidata.org/entity/Q25128,Storm of Love
http://www.wikidata.org/entity/Q16568688,Q16568688,http://www.wikidata.org/entity/Q25128,Storm of Love
http://www.wikidata.org/entity/Q16568693,Q16568693,http://www.wikidata.org/entity/Q25128,Storm of Love
http://www.wikidata.org/entity/Q16569277,Q16569277,http://www.wikidata.org/entity/Q25128,Storm of Love
http://www.wikidata.org/entity/Q16570954,Gemma Reeves,http://www.wikidata.org/entity/Q908708,Neighbours
http://www.wikidata.org/entity/Q16571449,Q16571449,http://www.wikidata.org/entity/Q11822834,Q11822834
http://www.wikidata.org/entity/Q16571969,Q16571969,http://www.wikidata.org/entity/Q25128,Storm of Love
http://www.wikidata.org/entity/Q16573988,Hannah Wilson,http://www.wikidata.org/entity/Q1324189,Home and Away
http://www.wikidata.org/entity/Q16576049,Q16576049,http://www.wikidata.org/entity/Q1971066,CentoVetrine
http://www.wikidata.org/entity/Q16576637,Q16576637,http://www.wikidata.org/entity/Q25128,Storm of Love
http://www.wikidata.org/entity/Q16576727,Q16576727,http://www.wikidata.org/entity/Q25128,Storm of Love
http://www.wikidata.org/entity/Q16577311,Q16577311,http://www.wikidata.org/entity/Q25128,Storm of Love
http://www.wikidata.org/entity/Q16578356,Imogen Willis,http://www.wikidata.org/entity/Q908708,Neighbours
http://www.wikidata.org/entity/Q16579252,Momiji,http://www.wikidata.org/entity/Q1180890,Dead or Alive
http://www.wikidata.org/entity/Q16580074,Mosca,http://www.wikidata.org/entity/Q3225260,Godfather trilogy
http://www.wikidata.org/entity/Q16581342,Q16581342,http://www.wikidata.org/entity/Q25128,Storm of Love
http://www.wikidata.org/entity/Q16582428,Q16582428,http://www.wikidata.org/entity/Q25128,Storm of Love
http://www.wikidata.org/entity/Q16582513,Q16582513,http://www.wikidata.org/entity/Q908708,Neighbours
http://www.wikidata.org/entity/Q16585660,Jules Winnfield,http://www.wikidata.org/entity/Q104123,Pulp Fiction
http://www.wikidata.org/entity/Q16587556,Q16587556,http://www.wikidata.org/entity/Q25128,Storm of Love
http://www.wikidata.org/entity/Q16587619,Q16587619,http://www.wikidata.org/entity/Q25128,Storm of Love
http://www.wikidata.org/entity/Q16591421,Q16591421,http://www.wikidata.org/entity/Q7861870,"Tytus, Romek i A'Tomek"
http://www.wikidata.org/entity/Q16591752,Lindsey Butterfield,http://www.wikidata.org/entity/Q1585857,Hollyoaks
http://www.wikidata.org/entity/Q16596422,Richard Nobilio,http://www.wikidata.org/entity/Q3225260,Godfather trilogy
